asset_id,asset_type,section_type,zone,age_years,inspection_interval_days,last_inspection_days_ago,overdue_ratio,traffic_density_trains_per_day,max_speed_kmph,load_tonnage_daily,weather_exposure_index,temperature_extremity_index,gradient_curvature_index,condition_rating,corrosion_index,historical_failures_last_2yrs,avg_repair_time_hours,redundancy_available,distance_from_depot_km,passenger_footfall_daily,freight_value_index,trains_affected_if_failure,risk_score,failure_within_30_days,criticality_score,urgency_score,impact_score,final_priority_score
AST-002699,Bridge,Yard,Southern,7.27,180,67.2,0.374,14.2,60,1553.2,0.606,0.306,0.65,3.99,0.29,0,17.5,True,25.5,966,0.243,2,0.0838,0,0.2569,0.0996,0.1408,0.1482
AST-002700,Level_Crossing,Branch_Line,Central,7.88,60,41.5,0.692,12.1,100,1778.7,0.435,0.43,0.221,4.09,0.279,0,4.9,True,4.7,1164,0.034,2,0.3944,0,0.3263,0.1846,0.1154,0.2797
AST-002701,Signal,Main_Line,Central,8.49,15,37.7,2.511,41.1,100,1930.8,0.37,0.562,0.258,2.79,0.201,0,14.1,False,10.4,2173,0.599,42,0.4436,1,0.7241,0.6697,0.7459,0.6296
AST-002702,Level_Crossing,Branch_Line,Western,6.88,60,4.4,0.073,22.9,130,2316.7,0.57,0.314,0.111,3.75,0.393,0,14.2,False,25.8,381,0.001,24,0.3568,0,0.6725,0.0195,0.3719,0.3694
AST-002703,Bridge,Main_Line,NorthEastern,51.28,180,62.9,0.349,25.5,80,4959.9,0.796,0.044,0.435,2.78,0.557,0,16.8,False,70.6,1987,0.643,25,0.494,0,0.6726,0.0931,0.64,0.4693
AST-002704,Points_and_Crossing,Main_Line,Northern,1.33,20,19.6,0.98,30.0,110,5688.3,0.427,0.856,0.39,3.67,0.17,0,16.0,False,16.2,555,0.672,34,0.1077,0,0.7616,0.2613,0.5789,0.413
AST-002705,OHE,Branch_Line,Central,24.11,45,162.9,3.621,34.3,80,1807.5,0.438,0.071,0.138,1.11,0.34,0,17.9,False,36.0,828,0.216,21,0.6328,0,0.6367,0.8,0.4348,0.6461
AST-002706,Track,Branch_Line,Western,34.58,30,9.1,0.302,31.2,100,2032.7,0.526,0.611,0.334,3.4,0.308,0,5.3,True,18.0,738,0.52,10,0.4332,1,0.4615,0.0806,0.2238,0.3221
AST-002707,Signal,Branch_Line,Western,6.61,15,58.2,3.879,22.9,60,398.5,0.481,0.489,0.319,2.28,0.23,0,18.3,False,41.9,1670,0.176,13,0.4803,1,0.4798,0.8,0.4502,0.5556
AST-002708,Bridge,Branch_Line,Southern,28.27,180,102.6,0.57,16.0,80,3286.2,0.539,0.307,0.157,4.2,0.149,0,6.8,True,21.8,607,0.177,3,0.3154,1,0.3589,0.152,0.1036,0.2558
AST-002709,Signal,Branch_Line,Eastern,6.98,15,57.2,3.816,20.8,80,1614.5,0.746,0.404,0.198,2.64,0.305,1,7.0,True,8.0,1266,0.113,5,0.6338,1,0.3407,0.85,0.1573,0.5284
AST-002710,Signal,Branch_Line,Central,3.75,15,2.4,0.16,7.3,80,2283.2,0.463,0.192,0.669,3.81,0.242,0,10.2,False,31.2,731,0.455,3,0.2769,0,0.4713,0.0426,0.3695,0.2905
AST-002711,Signal,Siding,NorthEastern,5.43,15,9.1,0.607,8.7,60,1281.3,0.74,0.507,0.156,3.82,0.45,0,9.2,True,20.5,649,0.221,2,0.3729,1,0.2115,0.1619,0.11,0.2323
AST-002712,Track,Main_Line,Eastern,27.19,30,1.7,0.056,41.3,80,6009.0,0.938,0.592,0.226,3.42,0.544,0,15.0,True,30.3,2798,0.11,8,0.2574,1,0.5794,0.015,0.3019,0.3001
AST-002713,OHE,Siding,Southern,19.71,45,33.0,0.733,15.5,80,1908.2,0.627,0.184,0.181,3.03,0.421,1,10.0,True,26.6,225,0.235,3,0.2977,0,0.3147,0.2454,0.0833,0.2576
AST-002714,Points_and_Crossing,Siding,Western,2.79,20,14.2,0.71,9.8,100,1217.6,0.695,0.563,0.603,4.15,0.303,1,6.0,True,13.9,1117,0.494,1,0.2209,0,0.2939,0.2394,0.1978,0.244
AST-002715,Track,Branch_Line,Southern,31.03,30,79.9,2.663,17.1,100,3324.4,0.533,0.238,0.214,1.12,0.368,2,25.6,True,38.9,2874,0.489,5,0.7173,0,0.4061,0.8103,0.3664,0.5946
AST-002716,OHE,Branch_Line,NorthEastern,30.76,45,41.9,0.932,20.6,110,3062.5,0.633,0.43,0.307,2.33,0.383,0,15.8,True,22.1,1081,0.023,6,0.3747,0,0.441,0.2485,0.1296,0.3263
AST-002717,Points_and_Crossing,Siding,Eastern,5.76,20,11.9,0.593,9.4,110,1371.0,0.721,0.638,0.4,4.16,0.347,0,11.2,True,12.5,462,0.461,1,0.1613,0,0.3155,0.1582,0.1366,0.2031
AST-002718,OHE,Branch_Line,Western,4.56,45,171.6,3.814,13.1,60,1145.4,0.449,0.234,0.597,2.29,0.334,0,3.7,False,16.5,788,0.134,15,0.1817,0,0.4369,0.8,0.3801,0.4426
AST-002719,Signal,Branch_Line,Central,16.14,15,2.2,0.149,35.8,80,2642.9,0.362,0.268,0.094,3.32,0.257,0,12.9,False,27.8,435,0.15,26,0.3272,0,0.6719,0.0397,0.418,0.3724
AST-002720,Track,Main_Line,Central,5.77,30,90.7,3.024,38.9,80,1598.2,0.357,0.351,0.657,2.86,0.288,0,3.2,False,50.3,626,0.213,31,0.3762,0,0.6613,0.8,0.4757,0.5826
AST-002721,Track,Main_Line,Central,20.44,30,11.6,0.386,15.8,130,1600.4,0.527,0.254,0.69,4.46,0.452,1,8.6,False,17.8,1538,0.757,10,0.3975,0,0.6035,0.1529,0.5378,0.4192
AST-002722,Points_and_Crossing,Main_Line,NorthEastern,2.83,20,16.7,0.836,53.1,80,2390.8,0.736,0.06,0.31,4.59,0.505,0,13.3,False,28.0,2644,0.32,30,0.4034,1,0.7794,0.223,0.6594,0.5095
AST-002723,Points_and_Crossing,Main_Line,Western,18.87,20,10.9,0.545,68.8,110,3199.0,0.444,0.376,0.225,2.38,0.237,1,9.5,False,24.1,994,0.2,66,0.5111,0,0.9075,0.1954,0.6727,0.5753
AST-002724,Track,Branch_Line,Northern,20.35,30,40.3,1.343,9.8,100,3605.9,0.35,0.4,0.485,3.2,0.293,1,18.8,False,15.3,851,0.38,11,0.4719,1,0.5658,0.4081,0.4111,0.475
AST-002725,Signal,Main_Line,NorthEastern,8.07,15,6.2,0.417,26.1,130,4690.9,0.455,0.366,0.212,4.17,0.271,0,22.6,False,22.9,1290,0.091,28,0.2771,0,0.765,0.1111,0.489,0.4138
AST-002726,Signal,Main_Line,Northern,7.37,15,40.4,2.692,47.6,80,2764.9,0.271,0.605,0.478,2.64,0.237,0,23.9,False,16.8,2974,0.046,27,0.3338,0,0.7539,0.7179,0.6145,0.598
AST-002727,Signal,Main_Line,NorthEastern,20.41,15,10.6,0.706,23.0,60,3585.4,0.974,0.671,0.671,3.15,0.506,0,10.7,False,68.4,955,0.359,22,0.596,0,0.576,0.1883,0.4797,0.4706
AST-002728,Points_and_Crossing,Main_Line,Western,7.37,20,51.1,2.555,39.3,60,4944.8,0.572,0.585,0.11,2.36,0.351,0,12.8,True,84.5,1235,0.169,8,0.522,0,0.5255,0.6814,0.1834,0.5121
AST-002729,Bridge,Siding,Central,52.38,180,116.3,0.646,10.4,60,588.2,0.56,0.119,0.198,3.66,0.432,0,3.1,True,49.0,183,0.756,3,0.5323,0,0.2025,0.1722,0.184,0.2911
AST-002730,Bridge,Yard,Central,24.93,180,87.3,0.485,16.9,60,2206.6,0.505,0.135,0.256,3.83,0.302,2,10.2,True,7.5,802,0.311,5,0.184,0,0.2941,0.2294,0.1583,0.2245
AST-002731,Track,Siding,Western,6.82,30,0.8,0.025,11.7,80,2283.2,0.673,0.108,0.221,4.45,0.416,0,9.5,True,44.7,347,0.514,2,0.1964,1,0.3006,0.0067,0.1433,0.1723
AST-002732,Signal,Yard,Southern,17.07,15,34.1,2.271,13.5,110,1601.6,0.651,0.399,0.438,1.86,0.513,1,11.4,True,6.7,388,0.45,4,0.6503,1,0.3496,0.6557,0.1457,0.4858
AST-002733,Signal,Branch_Line,NorthEastern,7.19,15,3.3,0.218,30.0,130,1374.3,0.716,0.151,0.041,3.66,0.433,0,9.4,False,12.4,1312,0.026,28,0.3972,1,0.691,0.0582,0.4778,0.4127
AST-002734,Points_and_Crossing,Branch_Line,Eastern,17.0,20,25.4,1.27,15.8,60,2599.7,0.679,0.365,0.073,2.97,0.281,0,17.1,True,12.7,1365,0.562,5,0.3465,0,0.2989,0.3386,0.2554,0.3166
AST-002735,Signal,Branch_Line,Central,12.32,15,13.3,0.887,28.1,130,3407.4,0.448,0.379,0.616,3.77,0.337,0,23.2,False,8.1,1742,0.467,30,0.1702,0,0.7399,0.2366,0.6136,0.4242
AST-002736,Level_Crossing,Siding,Central,21.69,60,54.5,0.909,7.4,130,1136.4,0.533,0.248,0.114,2.69,0.378,0,15.2,True,19.2,429,0.007,2,0.6068,1,0.3337,0.2423,0.0489,0.3501
AST-002737,Track,Siding,Southern,26.45,30,74.4,2.48,21.2,110,2242.3,0.761,0.423,0.301,2.49,0.421,0,10.4,True,38.5,1219,0.345,3,0.589,1,0.4202,0.6612,0.188,0.4963
AST-002738,Track,Siding,NorthEastern,44.98,30,12.5,0.415,15.5,100,489.9,0.853,0.531,0.104,2.72,0.507,2,10.9,True,5.1,271,0.615,4,0.5719,0,0.3107,0.2108,0.1688,0.3428
AST-002739,OHE,Siding,NorthEastern,31.72,45,146.9,3.265,5.6,80,765.9,0.854,0.127,0.414,1.29,0.527,1,9.1,True,51.3,397,0.053,1,0.68,0,0.214,0.85,0.0496,0.4881
AST-002740,Track,Main_Line,Central,23.87,30,11.0,0.366,21.5,100,1997.2,0.221,0.762,0.42,3.99,0.142,1,23.5,False,22.2,1687,0.666,16,0.2747,0,0.5956,0.1477,0.567,0.3831
AST-002741,Level_Crossing,Siding,Southern,16.62,60,189.8,3.164,5.7,100,838.9,0.6,0.14,0.469,1.88,0.268,1,11.4,False,10.1,734,0.091,3,0.7739,1,0.4553,0.85,0.2968,0.6258
AST-002742,Level_Crossing,Siding,Northern,7.14,60,39.3,0.655,4.3,100,226.7,0.385,0.417,0.218,3.88,0.199,0,22.5,True,59.3,318,0.24,1,0.0584,0,0.2275,0.1745,0.0803,0.1414
AST-002743,Track,Branch_Line,Western,23.82,30,27.5,0.918,20.1,60,1681.6,0.349,0.754,0.307,3.17,0.209,1,20.1,False,30.5,1851,0.687,13,0.4288,1,0.4998,0.2948,0.5675,0.4374
AST-002744,Track,Main_Line,Western,8.27,30,5.4,0.181,22.4,80,3445.9,0.547,0.19,0.252,3.88,0.246,1,17.1,False,15.0,3453,0.358,24,0.0592,0,0.6069,0.0983,0.6615,0.3236
AST-002745,Points_and_Crossing,Main_Line,Northern,7.36,20,17.2,0.86,35.9,80,3477.0,0.324,0.114,0.234,4.07,0.078,0,8.7,True,33.9,1441,0.213,5,0.5268,1,0.4975,0.2293,0.1919,0.3934
AST-002746,OHE,Branch_Line,Central,14.42,45,40.0,0.889,40.9,130,1538.7,0.498,0.315,0.258,3.91,0.308,1,10.2,True,8.0,427,0.004,8,0.1925,1,0.569,0.2871,0.083,0.3127
AST-002747,OHE,Branch_Line,Western,13.75,45,10.9,0.242,15.6,60,3026.3,0.479,0.579,0.566,3.89,0.273,0,24.7,False,46.4,419,0.234,11,0.391,1,0.5102,0.0645,0.3459,0.3384
AST-002748,Points_and_Crossing,Branch_Line,Central,3.13,20,70.6,3.528,62.3,100,3550.3,0.379,0.11,0.427,2.91,0.146,0,10.0,True,30.4,471,0.388,13,0.2723,0,0.6988,0.8,0.1926,0.5202
AST-002749,Bridge,Yard,Northern,52.05,180,127.3,0.707,8.2,60,2825.7,0.238,0.214,0.48,2.55,0.24,1,18.3,True,31.7,1865,0.22,2,0.3347,0,0.2551,0.2386,0.2112,0.2683
AST-002750,Track,Branch_Line,Southern,21.18,30,66.9,2.231,12.6,100,503.7,0.898,0.464,0.11,3.36,0.405,1,36.2,False,22.5,759,0.186,6,0.4968,0,0.4913,0.6449,0.3354,0.508
AST-002751,Signal,Branch_Line,Western,5.45,15,1.0,0.067,25.7,80,2258.4,0.509,0.544,0.407,4.21,0.271,0,4.2,True,48.0,966,0.366,8,0.1128,1,0.3928,0.0179,0.2004,0.1862
AST-002752,Signal,Main_Line,Southern,5.45,15,15.0,0.999,28.5,110,5016.9,0.531,0.171,0.092,3.9,0.308,0,10.5,True,52.0,654,0.217,4,0.0141,0,0.5518,0.2664,0.1212,0.2546
AST-002753,Points_and_Crossing,Siding,Northern,14.88,20,19.7,0.985,5.5,110,1121.5,0.289,0.063,0.416,3.6,0.061,0,21.6,True,56.3,1809,0.449,1,0.2909,0,0.2818,0.2628,0.2463,0.2745
AST-002754,Track,Branch_Line,Northern,5.84,30,19.7,0.658,47.8,80,696.3,0.347,0.574,0.258,4.25,0.091,0,22.6,True,10.1,664,0.615,8,0.1941,0,0.4932,0.1754,0.225,0.2838
AST-002755,Track,Siding,Northern,12.02,30,109.7,3.656,7.5,100,591.1,0.454,0.334,0.556,3.4,0.271,0,11.8,True,32.6,330,0.198,2,0.4899,1,0.26,0.8,0.0788,0.4368
AST-002756,Bridge,Main_Line,Northern,57.83,180,134.3,0.746,37.3,80,5324.4,0.413,0.423,0.392,3.22,0.294,0,27.2,False,30.9,2129,0.348,43,0.4678,0,0.7524,0.1989,0.6979,0.5205
AST-002757,Signal,Branch_Line,Central,6.61,15,15.1,1.01,17.2,110,3174.8,0.565,0.421,0.426,4.22,0.279,1,10.6,True,63.2,933,0.239,5,0.4453,0,0.4214,0.3192,0.1547,0.363
AST-002758,Points_and_Crossing,Siding,Central,12.25,20,15.0,0.752,13.4,100,429.9,0.354,0.226,0.514,3.26,0.217,1,20.0,True,11.3,84,0.293,3,0.4723,0,0.2944,0.2506,0.083,0.3051
AST-002759,Signal,Main_Line,NorthEastern,10.75,15,15.7,1.047,30.9,80,2484.3,0.876,0.654,0.757,2.78,0.48,0,3.5,True,3.5,1510,0.03,7,0.422,0,0.4343,0.2793,0.1726,0.3526
AST-002760,Bridge,Main_Line,Eastern,6.52,180,53.5,0.297,14.8,80,2657.5,0.555,0.61,0.298,4.82,0.336,0,8.6,False,1.8,1684,0.145,8,0.3064,0,0.5319,0.0792,0.4161,0.3337
AST-002761,Bridge,Main_Line,Northern,30.45,180,84.3,0.468,21.5,100,2945.7,0.245,0.459,0.216,3.95,0.055,0,29.0,False,50.6,1448,0.352,19,0.029,0,0.624,0.1249,0.5019,0.3024
AST-002762,Track,Main_Line,Eastern,25.16,30,109.6,3.653,16.2,100,8332.1,0.826,0.31,0.58,2.42,0.511,1,11.7,False,60.7,1046,0.277,15,0.677,0,0.6501,0.85,0.4301,0.6751
AST-002763,Track,Main_Line,Southern,13.29,30,14.4,0.48,27.6,110,2880.2,0.624,0.371,0.189,4.1,0.518,0,12.9,False,21.1,386,0.798,18,0.341,0,0.682,0.1281,0.4968,0.4134
AST-002764,Points_and_Crossing,Branch_Line,Northern,1.77,20,11.4,0.57,32.7,60,1214.4,0.518,0.499,0.339,3.82,0.326,0,11.5,False,17.6,383,0.429,36,0.0829,0,0.5697,0.1521,0.5277,0.313
AST-002765,Points_and_Crossing,Main_Line,Northern,12.31,20,15.0,0.752,49.0,100,2772.9,0.428,0.379,0.383,3.5,0.284,1,12.2,False,79.7,1434,0.385,24,0.4069,0,0.802,0.2505,0.5364,0.5058
AST-002766,Track,Branch_Line,Southern,28.84,30,3.6,0.121,28.8,100,913.6,0.666,0.529,0.477,4.15,0.449,1,2.8,True,11.8,1231,0.582,7,0.3087,1,0.4118,0.0822,0.2598,0.2757
AST-002767,Signal,Main_Line,Northern,19.07,15,27.2,1.811,10.6,100,6756.1,0.505,0.455,0.466,2.21,0.299,1,8.8,False,26.2,780,0.297,9,0.5451,0,0.6132,0.5328,0.3769,0.5372
AST-002768,Points_and_Crossing,Siding,Northern,2.28,20,11.9,0.596,13.9,130,1096.5,0.353,0.268,0.09,3.79,0.117,0,15.8,True,8.6,244,0.616,4,0.3517,0,0.3756,0.159,0.1669,0.283
AST-002769,Track,Main_Line,Southern,40.63,30,5.7,0.19,59.5,110,2646.6,0.721,0.391,0.27,3.07,0.62,0,23.2,False,0.2,2547,0.295,40,0.3582,0,0.8873,0.0507,0.7046,0.492
AST-002770,Track,Main_Line,Southern,12.51,30,42.4,1.413,30.9,80,2972.4,0.432,0.219,0.756,4.04,0.328,0,5.7,False,22.7,1710,0.059,22,0.153,0,0.649,0.3769,0.4825,0.4072
AST-002771,Track,Yard,Central,30.04,30,30.6,1.02,15.3,110,3316.7,0.459,0.226,0.112,3.43,0.32,0,19.8,True,10.8,571,0.332,5,0.5535,1,0.4131,0.2721,0.1432,0.3795
AST-002772,Points_and_Crossing,Branch_Line,Southern,13.8,20,11.0,0.552,25.7,100,6597.4,0.737,0.628,0.536,1.57,0.294,0,3.1,False,14.8,873,0.172,16,0.5529,0,0.7139,0.1471,0.4004,0.4769
AST-002773,OHE,Main_Line,Southern,20.89,45,38.9,0.865,12.2,130,2661.1,0.807,0.474,0.053,3.55,0.404,0,22.3,False,33.5,1509,0.015,14,0.4549,0,0.6113,0.2306,0.4105,0.4391
AST-002774,Level_Crossing,Main_Line,Northern,6.67,60,37.3,0.621,16.2,110,3395.6,0.441,0.106,0.43,4.38,0.344,0,34.0,False,84.1,1084,0.084,19,0.1095,0,0.6217,0.1656,0.4181,0.3235
AST-002775,Track,Branch_Line,Western,18.68,30,19.8,0.659,10.1,100,2790.2,0.355,0.187,0.275,4.58,0.172,0,11.9,True,61.3,699,0.454,2,0.2908,1,0.3436,0.1757,0.1607,0.2583
AST-002776,Track,Siding,Northern,40.48,30,32.2,1.074,4.8,60,480.0,0.419,0.674,0.051,2.11,0.412,0,5.9,True,34.2,458,0.761,1,0.5053,1,0.162,0.2865,0.1963,0.3013
AST-002777,Bridge,Branch_Line,NorthEastern,62.47,180,21.9,0.121,16.4,100,1822.4,0.723,0.078,0.476,2.96,0.505,1,9.4,False,63.5,314,0.108,13,0.5895,0,0.5564,0.0824,0.3236,0.4129
AST-002778,OHE,Siding,Southern,10.08,45,21.8,0.483,12.2,100,3439.5,0.55,0.39,0.408,4.17,0.379,0,21.0,True,18.6,262,0.408,2,0.1437,0,0.3767,0.1289,0.115,0.2056
AST-002779,Signal,Branch_Line,Southern,24.01,15,8.1,0.537,43.1,130,1024.5,0.515,0.649,0.091,2.49,0.325,0,5.0,False,19.7,1058,0.017,43,0.6213,1,0.7682,0.1432,0.5424,0.534
AST-002780,Bridge,Main_Line,Northern,31.8,180,415.5,2.308,38.8,80,8506.3,0.341,0.477,0.22,2.83,0.289,0,12.0,False,39.3,2913,0.182,31,0.3981,1,0.7624,0.6156,0.66,0.601
AST-002781,OHE,Yard,Southern,24.55,45,35.6,0.791,19.9,100,744.9,0.662,0.367,0.325,2.81,0.455,2,8.7,True,74.4,80,0.016,4,0.5149,0,0.3471,0.311,0.0331,0.3413
AST-002782,Track,Yard,Eastern,10.93,30,6.8,0.226,10.6,80,1007.7,0.688,0.384,0.251,4.15,0.442,0,10.9,False,36.8,863,0.822,6,0.1498,0,0.4545,0.0602,0.4714,0.267
AST-002783,Track,Main_Line,Eastern,39.54,30,12.1,0.404,30.6,100,2349.7,0.732,0.274,0.281,3.14,0.535,1,28.4,False,31.7,1368,0.216,29,0.5046,0,0.6665,0.1576,0.5264,0.4697
AST-002784,Signal,Branch_Line,Northern,4.94,15,32.0,2.13,16.3,100,1751.8,0.503,0.458,0.046,3.7,0.315,0,3.4,True,19.0,1177,0.067,5,0.3105,0,0.3536,0.5681,0.1406,0.3623
AST-002785,Signal,Main_Line,NorthEastern,7.89,15,10.1,0.673,43.7,110,3942.1,0.865,0.413,0.279,2.98,0.59,0,28.7,True,140.3,695,0.425,11,0.4608,1,0.6209,0.1794,0.207,0.4004
AST-002786,Track,Yard,Eastern,30.74,30,0.2,0.008,18.7,80,1702.4,0.726,0.258,0.321,2.84,0.427,2,23.7,True,33.5,261,0.564,2,0.4293,1,0.3299,0.1022,0.1461,0.2752
AST-002787,Level_Crossing,Branch_Line,Eastern,2.59,60,122.6,2.044,15.6,110,992.3,0.832,0.526,0.317,4.16,0.306,0,14.6,True,28.9,1698,0.069,2,0.3646,0,0.3455,0.545,0.1669,0.3743
AST-002788,Track,Siding,NorthEastern,36.4,30,10.8,0.36,11.4,100,1036.5,0.707,0.697,0.153,2.56,0.368,1,11.5,True,20.3,461,0.523,2,0.5737,0,0.2991,0.1459,0.1547,0.3215
AST-002789,Signal,Main_Line,Southern,10.91,15,10.1,0.676,52.7,130,3820.2,0.526,0.345,0.081,3.72,0.238,0,21.2,False,21.2,957,0.05,56,0.3933,0,0.9162,0.1803,0.6165,0.5304
AST-002790,Track,Main_Line,Eastern,14.54,30,11.0,0.365,18.7,80,2399.4,0.757,0.318,0.139,3.85,0.471,0,20.2,True,14.6,2438,0.272,6,0.3592,0,0.3508,0.0974,0.2926,0.2812
AST-002791,Signal,Main_Line,Eastern,18.01,15,13.9,0.924,17.7,80,427.8,0.531,0.244,0.64,2.91,0.367,0,20.6,False,22.7,2182,0.16,10,0.3571,1,0.4846,0.2465,0.4721,0.385
AST-002792,Track,Branch_Line,NorthEastern,42.74,30,11.1,0.369,30.1,60,3412.7,0.936,0.287,0.228,3.31,0.587,1,27.2,True,40.2,1041,0.401,8,0.4558,1,0.4184,0.1483,0.2137,0.3314
AST-002793,Track,Main_Line,Central,38.56,30,76.4,2.548,38.4,110,7554.8,0.466,0.372,0.243,1.07,0.449,2,14.3,False,116.4,2880,0.409,44,0.5883,0,0.8177,0.7795,0.7785,0.7334
AST-002794,Level_Crossing,Main_Line,Central,29.14,60,44.3,0.738,38.0,100,2996.2,0.51,0.582,0.609,1.45,0.497,2,29.2,True,27.7,434,0.149,12,0.6784,1,0.5358,0.2968,0.136,0.4589
AST-002795,Signal,Branch_Line,Western,17.4,15,10.4,0.694,10.3,100,991.8,0.803,0.39,0.533,2.7,0.449,0,10.6,True,21.3,444,0.052,2,0.4453,0,0.2908,0.1851,0.059,0.276
AST-002796,Signal,Siding,Western,10.5,15,23.1,1.537,13.5,110,1379.8,0.559,0.325,0.42,3.68,0.264,0,17.3,True,35.8,521,0.058,4,0.2986,0,0.3431,0.4099,0.0784,0.3067
AST-002797,Signal,Yard,Southern,1.4,15,11.4,0.758,30.0,100,1253.9,0.598,0.591,0.462,4.19,0.362,0,21.1,True,33.4,363,0.291,8,0.115,0,0.4298,0.2021,0.1351,0.2342
AST-002798,Level_Crossing,Main_Line,Northern,26.3,60,35.4,0.59,31.8,130,4945.8,0.48,0.347,0.429,2.27,0.376,0,3.5,False,13.6,4332,0.147,28,0.5588,0,0.8104,0.1573,0.6427,0.5465
AST-002799,Signal,Main_Line,NorthEastern,16.59,15,13.0,0.863,39.2,130,1498.1,0.88,0.116,0.197,3.26,0.491,0,13.4,False,23.5,2156,0.648,23,0.2592,0,0.7563,0.2302,0.6434,0.4587
AST-002800,Points_and_Crossing,Branch_Line,Eastern,19.02,20,7.0,0.351,23.0,80,4077.0,0.65,0.415,0.885,2.77,0.533,0,4.0,True,10.1,513,0.321,5,0.607,0,0.4298,0.0937,0.136,0.3549
AST-002801,Points_and_Crossing,Branch_Line,NorthEastern,14.5,20,32.7,1.634,35.2,130,1194.7,0.77,0.323,0.146,2.95,0.451,1,19.3,True,31.4,1431,0.206,7,0.4935,1,0.5208,0.4856,0.2013,0.4559
AST-002802,Track,Siding,NorthEastern,33.42,30,21.1,0.703,7.5,100,1061.8,0.697,0.258,0.308,2.5,0.432,0,20.1,True,52.0,363,0.121,1,0.4131,1,0.2743,0.1875,0.0602,0.2621
AST-002803,Track,Branch_Line,Southern,31.45,30,32.2,1.075,32.8,110,1939.2,0.38,0.568,0.173,2.61,0.332,1,18.3,True,72.9,991,0.083,5,0.6979,1,0.4885,0.3365,0.1284,0.4593
AST-002804,Track,Main_Line,Eastern,29.56,30,41.2,1.372,27.4,80,11549.3,0.806,0.63,0.176,3.54,0.58,1,18.1,False,19.3,746,0.258,32,0.8533,0,0.6864,0.416,0.5004,0.641
AST-002805,Track,Main_Line,Western,31.07,30,100.9,3.364,33.3,110,6292.8,0.593,0.222,0.23,1.84,0.435,0,20.6,False,37.4,955,0.202,17,0.5057,0,0.7838,0.8,0.4192,0.6497
AST-002806,Bridge,Siding,Central,13.38,180,208.6,1.159,10.1,130,797.8,0.449,0.708,0.236,4.56,0.097,0,15.5,False,9.5,381,0.332,9,0.1001,0,0.5409,0.309,0.3507,0.3222
AST-002807,Level_Crossing,Main_Line,Eastern,24.82,60,108.0,1.8,56.2,110,3929.0,0.709,0.588,0.268,2.12,0.373,0,2.9,True,9.8,1585,0.535,11,0.494,1,0.7041,0.4801,0.3032,0.5249
AST-002808,Signal,Yard,Southern,14.7,15,9.1,0.606,6.8,80,1820.1,0.33,0.285,0.335,3.16,0.214,1,10.9,True,21.0,574,0.281,2,0.0961,0,0.2535,0.2116,0.1158,0.1752
AST-002809,Points_and_Crossing,Branch_Line,Eastern,2.34,20,54.6,2.732,38.9,110,1385.6,0.77,0.316,0.242,2.55,0.464,0,11.7,True,11.0,683,0.517,8,0.4479,0,0.5127,0.7285,0.2071,0.5014
AST-002810,Signal,Main_Line,Eastern,1.29,15,14.9,0.996,23.6,80,5201.9,0.651,0.27,0.227,4.32,0.373,0,19.8,False,54.1,1268,0.015,22,0.2248,0,0.6613,0.2656,0.4371,0.3978
AST-002811,Points_and_Crossing,Branch_Line,Southern,8.62,20,2.3,0.114,9.8,130,1166.7,0.694,0.403,0.425,5.0,0.366,0,32.9,False,23.6,301,0.572,8,0.1977,0,0.5505,0.0304,0.3861,0.29
AST-002812,Level_Crossing,Main_Line,Western,23.68,60,118.3,1.972,36.5,100,6223.9,0.381,0.252,0.217,2.35,0.269,0,10.7,False,67.5,1377,0.169,32,0.4969,1,0.7858,0.5258,0.5353,0.5966
AST-002813,Points_and_Crossing,Siding,Southern,7.21,20,4.1,0.203,6.3,100,784.8,0.508,0.323,0.108,3.78,0.213,1,5.4,True,40.1,1004,0.784,2,0.2921,0,0.2576,0.1041,0.2521,0.2288
AST-002814,Track,Siding,Western,1.07,30,96.2,3.206,12.7,100,2546.8,0.529,0.464,0.731,4.17,0.154,0,4.4,True,7.1,233,0.588,2,0.3631,0,0.3531,0.8,0.1487,0.4372
AST-002815,Track,Branch_Line,Central,21.74,30,17.2,0.573,20.3,60,956.2,0.416,0.412,0.108,4.07,0.446,0,18.3,False,8.1,497,0.047,14,0.3547,0,0.4793,0.1527,0.3324,0.3382
AST-002816,Track,Main_Line,NorthEastern,35.4,30,56.7,1.892,67.8,100,725.6,0.967,0.435,0.266,1.95,0.707,2,18.2,False,24.8,401,0.182,51,0.8941,0,0.8141,0.6044,0.5674,0.7487
AST-002817,Track,Siding,Northern,11.42,30,15.6,0.52,7.6,60,2814.5,0.383,0.825,0.125,4.52,0.317,1,5.5,True,9.9,384,0.628,1,0.313,1,0.2502,0.1888,0.1634,0.2407
AST-002818,Signal,Main_Line,Central,13.26,15,12.3,0.82,23.7,100,1412.2,0.328,0.201,0.087,3.24,0.21,0,6.8,False,47.1,1272,0.243,16,0.2803,0,0.5927,0.2186,0.4479,0.3837
AST-002819,Bridge,Branch_Line,Central,50.24,180,77.0,0.428,6.7,100,526.6,0.352,0.299,0.353,2.98,0.278,0,32.3,True,28.7,374,0.257,1,0.3732,0,0.2529,0.1141,0.0884,0.2296
AST-002820,Level_Crossing,Main_Line,Southern,7.91,60,94.3,1.572,37.3,100,1666.7,0.834,0.156,0.21,3.45,0.49,0,8.7,False,29.6,2954,0.024,30,0.4162,0,0.6908,0.4192,0.626,0.5308
